lat,lon,TYPE,YEAR,MONTH,DAY,HOUR,date,elev
49.28477932,-123.1289699,Break and Enter Commercia,2012,5,8,5,2012-05-08,0
49.28565288,-123.1275838,Break and Enter Commercia,2012,2,15,2,2012-02-15,0
49.2858124,-123.1271326,Break and Enter Commercia,2012,1,22,6,2012-01-22,0
49.2858124,-123.1271326,Break and Enter Commercia,2012,2,16,2,2012-02-16,0
49.27799558,-123.1153862,Break and Enter Commercia,2012,2,2,4,2012-02-02,0
49.27799558,-123.1153862,Break and Enter Commercia,2012,2,27,4,2012-02-27,0
49.27799558,-123.1153862,Break and Enter Commercia,2012,10,15,6,2012-10-15,0
49.27816143,-123.1276633,Break and Enter Commercia,2012,3,10,3,2012-03-10,0
49.28078908,-123.120603,Break and Enter Commercia,2012,10,15,22,2012-10-15,0
49.28078908,-123.120603,Break and Enter Commercia,2012,11,24,8,2012-11-24,0
49.27790518,-123.117244,Break and Enter Commercia,2012,1,11,23,2012-01-11,0
49.27896254,-123.1257174,Break and Enter Commercia,2012,11,25,5,2012-11-25,0
49.27855583,-123.1181818,Break and Enter Commercia,2012,11,11,4,2012-11-11,0
49.28192266,-123.1334442,Theft of Vehicle,2012,2,26,3,2012-02-26,0
49.27914618,-123.1174655,Break and Enter Commercia,2012,1,8,14,2012-01-08,0
49.27914618,-123.1174655,Break and Enter Commercia,2012,1,9,9,2012-01-09,0
49.27914618,-123.1174655,Break and Enter Commercia,2012,2,11,8,2012-02-11,0
49.28155886,-123.121462,Break and Enter Commercia,2012,3,23,5,2012-03-23,0
49.28155886,-123.121462,Break and Enter Commercia,2012,4,2,17,2012-04-02,0
49.28367648,-123.1320799,Theft of Vehicle,2012,3,29,0,2012-03-29,0
49.28041834,-123.1248943,Break and Enter Commercia,2012,8,24,2,2012-08-24,0
49.2885068,-123.1312653,Break and Enter Commercia,2012,1,11,16,2012-01-11,0
49.2885068,-123.1312653,Break and Enter Commercia,2012,10,11,2,2012-10-11,0
49.27593668,-123.1307331,Break and Enter Commercia,2012,12,16,22,2012-12-16,0
49.28497294,-123.1391463,Theft of Vehicle,2012,6,15,21,2012-06-15,0
49.28174727,-123.1333526,Theft of Vehicle,2012,4,23,18,2012-04-23,0
49.2803814,-123.1193981,Break and Enter Commercia,2012,1,11,7,2012-01-11,0
49.28157304,-123.1352934,Theft of Vehicle,2012,3,4,17,2012-03-04,0
49.28544519,-123.1413358,Theft of Vehicle,2012,7,25,19,2012-07-25,0
49.28544519,-123.1413358,Theft of Vehicle,2012,7,5,20,2012-07-05,0
49.28498589,-123.1295534,Theft of Vehicle,2012,10,23,15,2012-10-23,0
49.28619571,-123.1152879,Break and Enter Commercia,2012,8,4,23,2012-08-04,0
49.28602106,-123.1150205,Break and Enter Commercia,2012,12,21,19,2012-12-21,0
49.28584248,-123.1166571,Break and Enter Commercia,2012,12,29,2,2012-12-29,0
49.28538618,-123.1159273,Break and Enter Commercia,2012,1,19,19,2012-01-19,0
49.28422854,-123.1296119,Break and Enter Commercia,2012,10,31,5,2012-10-31,0
49.27638809,-123.1175676,Break and Enter Commercia,2012,8,22,5,2012-08-22,0
49.28141235,-123.1295901,Theft of Vehicle,2012,3,26,20,2012-03-26,0
49.27686019,-123.1226991,Theft of Vehicle,2012,10,4,21,2012-10-04,0
49.27848426,-123.134684,Theft of Vehicle,2012,1,3,17,2012-01-03,0
49.28650399,-123.1221405,Theft of Vehicle,2012,12,12,18,2012-12-12,0
49.27812001,-123.1246407,Theft of Vehicle,2012,9,22,20,2012-09-22,0
49.28079734,-123.1317476,Theft of Vehicle,2012,3,13,11,2012-03-13,0
49.2812099,-123.1325442,Theft of Vehicle,2012,4,18,17,2012-04-18,0
49.28034806,-123.1334139,Theft of Vehicle,2012,1,27,11,2012-01-27,0
49.27785607,-123.1356136,Theft of Vehicle,2012,4,28,0,2012-04-28,0
49.27794143,-123.1135147,Break and Enter Residenti,2012,1,30,22,2012-01-30,0
49.27835345,-123.1128868,Break and Enter Residenti,2012,10,20,10,2012-10-20,0
49.28417353,-123.1284779,Theft of Vehicle,2012,5,7,17,2012-05-07,0
49.27851913,-123.1220466,Theft of Vehicle,2012,12,28,20,2012-12-28,0
49.2783999,-123.1224014,Theft of Vehicle,2012,4,9,0,2012-04-09,0
49.27790106,-123.1211156,Theft of Vehicle,2012,5,12,7,2012-05-12,0
49.28736626,-123.127914,Break and Enter Residenti,2012,10,5,11,2012-10-05,0
49.2876761,-123.1276334,Break and Enter Residenti,2012,8,17,19,2012-08-17,0
49.27726621,-123.120128,Theft of Vehicle,2012,10,6,21,2012-10-06,0
49.27800469,-123.1317651,Theft of Vehicle,2012,12,12,20,2012-12-12,0
49.28313648,-123.1248314,Theft of Vehicle,2012,4,19,20,2012-04-19,0
49.28146764,-123.1285069,Theft of Vehicle,2012,6,23,23,2012-06-23,0
49.28099949,-123.1264087,Theft of Vehicle,2012,10,31,17,2012-10-31,0
49.28099949,-123.1264087,Theft of Vehicle,2012,10,27,22,2012-10-27,0
49.28099949,-123.1264087,Theft of Vehicle,2012,4,2,19,2012-04-02,0
49.28535594,-123.1338937,Theft of Vehicle,2012,7,22,22,2012-07-22,0
49.27657179,-123.1343583,Theft of Vehicle,2012,6,23,22,2012-06-23,0
49.27657179,-123.1343583,Theft of Vehicle,2012,5,10,18,2012-05-10,0
49.27683255,-123.134768,Theft of Vehicle,2012,9,15,12,2012-09-15,0
49.28191881,-123.1251125,Theft of Vehicle,2012,7,24,19,2012-07-24,0
49.28288428,-123.1263591,Theft of Vehicle,2012,7,20,0,2012-07-20,0
49.27744709,-123.1170916,Other Theft,2012,1,23,10,2012-01-23,0
49.27821178,-123.115056,Other Theft,2012,5,3,20,2012-05-03,0
49.27821178,-123.115056,Other Theft,2012,4,10,19,2012-04-10,0
49.27832864,-123.1150592,Other Theft,2012,7,9,9,2012-07-09,0
49.27843191,-123.1154015,Other Theft,2012,8,18,15,2012-08-18,0
49.27843191,-123.1154015,Other Theft,2012,2,13,19,2012-02-13,0
49.28959879,-123.1273103,Other Theft,2012,1,1,6,2012-01-01,0
49.28959879,-123.1273103,Other Theft,2012,9,1,0,2012-09-01,0
49.27769244,-123.1142222,Theft from Vehicle,2012,5,16,14,2012-05-16,0
49.2787795,-123.115947,Other Theft,2012,12,24,11,2012-12-24,0
49.28571354,-123.1193051,Other Theft,2012,6,6,12,2012-06-06,0
49.28571354,-123.1193051,Other Theft,2012,9,21,22,2012-09-21,0
49.28570719,-123.1191347,Other Theft,2012,5,11,13,2012-05-11,0
49.28570719,-123.1191347,Other Theft,2012,6,26,15,2012-06-26,0
49.28570719,-123.1191347,Other Theft,2012,7,10,12,2012-07-10,0
49.28570719,-123.1191347,Other Theft,2012,8,13,17,2012-08-13,0
49.28570719,-123.1191347,Other Theft,2012,8,31,18,2012-08-31,0
49.28570719,-123.1191347,Other Theft,2012,12,19,21,2012-12-19,0
49.28572473,-123.1191071,Other Theft,2012,8,29,13,2012-08-29,0
49.28063721,-123.1152108,Other Theft,2012,9,22,17,2012-09-22,0
49.28063721,-123.1152108,Other Theft,2012,4,5,13,2012-04-05,0
49.28063721,-123.1152108,Other Theft,2012,3,13,19,2012-03-13,0
49.28063721,-123.1152108,Other Theft,2012,2,20,18,2012-02-20,0
49.28606443,-123.1187531,Other Theft,2012,9,25,16,2012-09-25,0
49.28604054,-123.1186103,Other Theft,2012,5,18,19,2012-05-18,0
49.28604054,-123.1186103,Other Theft,2012,11,5,13,2012-11-05,0
49.28647915,-123.1179203,Other Theft,2012,5,17,14,2012-05-17,0
49.28793577,-123.1239752,Other Theft,2012,10,11,14,2012-10-11,0
49.29132045,-123.1295362,Other Theft,2012,8,3,13,2012-08-03,0
49.29132045,-123.1295362,Other Theft,2012,8,15,12,2012-08-15,0
49.27610551,-123.1246738,Other Theft,2012,5,6,16,2012-05-06,0
49.27610551,-123.1246738,Other Theft,2012,9,11,20,2012-09-11,0
49.28477196,-123.1288024,Break and Enter Residenti,2012,1,17,19,2012-01-17,0
49.2854328,-123.12795,Break and Enter Residenti,2012,3,27,6,2012-03-27,0
49.28276577,-123.115152,Other Theft,2012,9,28,9,2012-09-28,0
49.28286921,-123.1151322,Other Theft,2012,2,9,22,2012-02-09,0
49.28286921,-123.1151322,Other Theft,2012,3,22,22,2012-03-22,0
49.28286921,-123.1151322,Other Theft,2012,10,26,0,2012-10-26,0
49.28286921,-123.1151322,Other Theft,2012,11,3,20,2012-11-03,0
49.28256327,-123.1146653,Other Theft,2012,7,18,14,2012-07-18,0
49.28252928,-123.1146134,Other Theft,2012,9,13,19,2012-09-13,0
49.28236919,-123.1145468,Other Theft,2012,6,8,5,2012-06-08,0
49.28236919,-123.1145468,Other Theft,2012,9,18,23,2012-09-18,0
49.28236919,-123.1145468,Other Theft,2012,9,28,14,2012-09-28,0
49.28236919,-123.1145468,Other Theft,2012,10,18,14,2012-10-18,0
49.28244996,-123.1144924,Other Theft,2012,2,14,20,2012-02-14,0
49.2870645,-123.1132568,Other Theft,2012,10,22,17,2012-10-22,0
49.27790518,-123.117244,Break and Enter Residenti,2012,5,16,10,2012-05-16,0
49.28167288,-123.1212861,Break and Enter Residenti,2012,4,30,6,2012-04-30,0
49.28694354,-123.1133976,Other Theft,2012,7,16,8,2012-07-16,0
49.28627861,-123.112296,Other Theft,2012,5,7,17,2012-05-07,0
49.28376743,-123.1160956,Other Theft,2012,1,7,21,2012-01-07,0
49.28376743,-123.1160956,Other Theft,2012,1,8,19,2012-01-08,0
49.28376743,-123.1160956,Other Theft,2012,1,10,18,2012-01-10,0
49.28376743,-123.1160956,Other Theft,2012,1,18,21,2012-01-18,0
49.28376743,-123.1160956,Other Theft,2012,1,28,19,2012-01-28,0
49.28376743,-123.1160956,Other Theft,2012,1,30,17,2012-01-30,0
49.28376743,-123.1160956,Other Theft,2012,1,31,20,2012-01-31,0
49.28376743,-123.1160956,Other Theft,2012,2,1,17,2012-02-01,0
49.28376743,-123.1160956,Other Theft,2012,2,4,16,2012-02-04,0
49.28376743,-123.1160956,Other Theft,2012,2,15,15,2012-02-15,0
49.28376743,-123.1160956,Other Theft,2012,2,15,18,2012-02-15,0
49.28376743,-123.1160956,Other Theft,2012,2,26,18,2012-02-26,0
49.28376743,-123.1160956,Other Theft,2012,3,20,13,2012-03-20,0
49.28376743,-123.1160956,Other Theft,2012,4,26,17,2012-04-26,0
49.28376743,-123.1160956,Other Theft,2012,5,10,13,2012-05-10,0
49.28376743,-123.1160956,Other Theft,2012,5,14,9,2012-05-14,0
49.28376743,-123.1160956,Other Theft,2012,5,20,10,2012-05-20,0
49.28376743,-123.1160956,Other Theft,2012,5,20,11,2012-05-20,0
49.28376743,-123.1160956,Other Theft,2012,5,21,13,2012-05-21,0
49.28376743,-123.1160956,Other Theft,2012,5,24,7,2012-05-24,0
49.28376743,-123.1160956,Other Theft,2012,5,27,13,2012-05-27,0
49.28376743,-123.1160956,Other Theft,2012,5,31,18,2012-05-31,0
49.28376743,-123.1160956,Other Theft,2012,6,3,15,2012-06-03,0
49.28376743,-123.1160956,Other Theft,2012,6,11,14,2012-06-11,0
49.28376743,-123.1160956,Other Theft,2012,6,11,20,2012-06-11,0
49.28376743,-123.1160956,Other Theft,2012,6,19,13,2012-06-19,0
49.28376743,-123.1160956,Other Theft,2012,6,21,13,2012-06-21,0
49.28376743,-123.1160956,Other Theft,2012,6,23,14,2012-06-23,0
49.28376743,-123.1160956,Other Theft,2012,6,25,10,2012-06-25,0
49.28376743,-123.1160956,Other Theft,2012,6,26,19,2012-06-26,0
49.28376743,-123.1160956,Other Theft,2012,6,28,10,2012-06-28,0
49.28376743,-123.1160956,Other Theft,2012,7,7,16,2012-07-07,0
49.28376743,-123.1160956,Other Theft,2012,7,13,9,2012-07-13,0
49.28376743,-123.1160956,Other Theft,2012,7,15,17,2012-07-15,0
49.28376743,-123.1160956,Other Theft,2012,7,18,14,2012-07-18,0
49.28376743,-123.1160956,Other Theft,2012,8,1,17,2012-08-01,0
49.28376743,-123.1160956,Other Theft,2012,8,3,20,2012-08-03,0
49.28376743,-123.1160956,Other Theft,2012,8,4,9,2012-08-04,0
49.28376743,-123.1160956,Other Theft,2012,8,5,10,2012-08-05,0
49.28376743,-123.1160956,Other Theft,2012,8,5,16,2012-08-05,0
49.28376743,-123.1160956,Other Theft,2012,8,5,20,2012-08-05,0
49.28376743,-123.1160956,Other Theft,2012,8,8,20,2012-08-08,0
49.28376743,-123.1160956,Other Theft,2012,8,13,16,2012-08-13,0
49.28376743,-123.1160956,Other Theft,2012,8,15,16,2012-08-15,0
49.28376743,-123.1160956,Other Theft,2012,8,23,14,2012-08-23,0
49.28376743,-123.1160956,Other Theft,2012,8,23,16,2012-08-23,0
49.28376743,-123.1160956,Other Theft,2012,8,25,18,2012-08-25,0
49.28376743,-123.1160956,Other Theft,2012,8,31,18,2012-08-31,0
49.28376743,-123.1160956,Other Theft,2012,9,1,13,2012-09-01,0
49.28376743,-123.1160956,Other Theft,2012,9,2,17,2012-09-02,0
49.28376743,-123.1160956,Other Theft,2012,9,5,12,2012-09-05,0
49.28376743,-123.1160956,Other Theft,2012,9,8,14,2012-09-08,0
49.28376743,-123.1160956,Other Theft,2012,9,11,15,2012-09-11,0
49.28376743,-123.1160956,Other Theft,2012,9,15,14,2012-09-15,0
49.28376743,-123.1160956,Other Theft,2012,9,25,20,2012-09-25,0
49.28376743,-123.1160956,Other Theft,2012,9,29,19,2012-09-29,0
49.28376743,-123.1160956,Other Theft,2012,10,7,14,2012-10-07,0
49.28376743,-123.1160956,Other Theft,2012,10,8,15,2012-10-08,0
49.28376743,-123.1160956,Other Theft,2012,10,18,17,2012-10-18,0
49.28376743,-123.1160956,Other Theft,2012,10,18,21,2012-10-18,0
49.28376743,-123.1160956,Other Theft,2012,10,23,12,2012-10-23,0
49.28376743,-123.1160956,Other Theft,2012,10,25,15,2012-10-25,0
49.28376743,-123.1160956,Other Theft,2012,11,2,19,2012-11-02,0
49.28376743,-123.1160956,Other Theft,2012,11,7,11,2012-11-07,0
49.28376743,-123.1160956,Other Theft,2012,11,8,18,2012-11-08,0
49.28376743,-123.1160956,Other Theft,2012,11,11,16,2012-11-11,0
49.28376743,-123.1160956,Other Theft,2012,11,18,15,2012-11-18,0
49.28376743,-123.1160956,Other Theft,2012,11,26,12,2012-11-26,0
49.28376743,-123.1160956,Other Theft,2012,12,4,9,2012-12-04,0
49.28376743,-123.1160956,Other Theft,2012,12,7,18,2012-12-07,0
49.28376743,-123.1160956,Other Theft,2012,12,12,21,2012-12-12,0
49.28376743,-123.1160956,Other Theft,2012,12,17,16,2012-12-17,0
49.28376743,-123.1160956,Other Theft,2012,12,30,12,2012-12-30,0
49.29165286,-123.1410811,Break and Enter Residenti,2012,1,27,4,2012-01-27,0
49.27807419,-123.1189092,Break and Enter Residenti,2012,6,15,8,2012-06-15,0
49.27867181,-123.1201332,Break and Enter Residenti,2012,9,1,13,2012-09-01,0
49.27875021,-123.1200155,Break and Enter Residenti,2012,11,9,15,2012-11-09,0
49.28425575,-123.1155341,Other Theft,2012,9,6,3,2012-09-06,0
49.28457223,-123.1148786,Other Theft,2012,3,20,15,2012-03-20,0
49.28457223,-123.1148786,Other Theft,2012,4,30,11,2012-04-30,0
49.28457223,-123.1148786,Other Theft,2012,8,10,13,2012-08-10,0
49.28457223,-123.1148786,Other Theft,2012,9,1,17,2012-09-01,0
49.28457223,-123.1148786,Other Theft,2012,9,19,12,2012-09-19,0
49.28457223,-123.1148786,Other Theft,2012,10,26,22,2012-10-26,0
49.28222589,-123.1128151,Other Theft,2012,1,7,17,2012-01-07,0
49.28222589,-123.1128151,Other Theft,2012,1,28,17,2012-01-28,0
49.28222589,-123.1128151,Other Theft,2012,3,12,16,2012-03-12,0
49.28222589,-123.1128151,Other Theft,2012,4,25,22,2012-04-25,0
49.28222589,-123.1128151,Other Theft,2012,5,12,21,2012-05-12,0
49.28222589,-123.1128151,Other Theft,2012,8,15,14,2012-08-15,0
49.28222589,-123.1128151,Other Theft,2012,9,11,23,2012-09-11,0
49.28222589,-123.1128151,Other Theft,2012,10,20,22,2012-10-20,0
49.2905752,-123.1305973,Theft from Vehicle,2012,6,16,16,2012-06-16,0
49.28501438,-123.1182624,Other Theft,2012,10,20,1,2012-10-20,0
49.28501438,-123.1182624,Other Theft,2012,12,16,23,2012-12-16,0
49.28501438,-123.1182624,Other Theft,2012,12,24,0,2012-12-24,0
49.28508839,-123.1179809,Other Theft,2012,2,8,14,2012-02-08,0
49.28107011,-123.1158806,Other Theft,2012,7,21,21,2012-07-21,0
49.28107011,-123.1158806,Other Theft,2012,1,9,17,2012-01-09,0
49.28557477,-123.117446,Other Theft,2012,5,10,9,2012-05-10,0
49.28557477,-123.117446,Other Theft,2012,9,10,11,2012-09-10,0
49.28439146,-123.1172833,Other Theft,2012,1,28,13,2012-01-28,0
49.28439146,-123.1172833,Other Theft,2012,5,17,12,2012-05-17,0
49.28439146,-123.1172833,Other Theft,2012,7,22,2,2012-07-22,0
49.28481488,-123.1166386,Other Theft,2012,8,5,20,2012-08-05,0
49.28481488,-123.1166386,Other Theft,2012,11,7,15,2012-11-07,0
49.28924704,-123.1253061,Other Theft,2012,11,1,0,2012-11-01,0
49.28290088,-123.1265581,Mischief,2012,1,18,19,2012-01-18,0
49.28266331,-123.1260339,Mischief,2012,3,14,0,2012-03-14,0
49.28254055,-123.1258531,Mischief,2012,1,26,10,2012-01-26,0
49.27683255,-123.134768,Mischief,2012,7,7,18,2012-07-07,0
49.2765087,-123.134284,Mischief,2012,10,28,12,2012-10-28,0
49.2874917,-123.1204356,Theft from Vehicle,2012,5,15,12,2012-05-15,0
49.28532443,-123.1337647,Mischief,2012,1,2,2,2012-01-02,0
49.28532443,-123.1337647,Mischief,2012,1,2,12,2012-01-02,0
49.27933528,-123.1316686,Mischief,2012,10,23,14,2012-10-23,0
49.2879504,-123.1197336,Theft from Vehicle,2012,9,27,9,2012-09-27,0
49.27839572,-123.1304306,Mischief,2012,10,9,10,2012-10-09,0
49.28266078,-123.1140989,Other Theft,2012,1,20,16,2012-01-20,0
49.28266078,-123.1140989,Other Theft,2012,4,28,13,2012-04-28,0
49.28028529,-123.1274579,Mischief,2012,8,19,8,2012-08-19,0
49.28287274,-123.1137775,Other Theft,2012,1,4,13,2012-01-04,0
49.28287274,-123.1137775,Other Theft,2012,8,8,0,2012-08-08,0
49.28028529,-123.1274579,Mischief,2012,11,26,9,2012-11-26,0
49.28028529,-123.1274579,Mischief,2012,12,6,11,2012-12-06,0
49.28028529,-123.1274579,Mischief,2012,12,7,11,2012-12-07,0
49.28310397,-123.1134269,Other Theft,2012,10,14,19,2012-10-14,0
49.28310397,-123.1134269,Other Theft,2012,10,22,14,2012-10-22,0
49.28321959,-123.1132515,Other Theft,2012,3,6,18,2012-03-06,0
49.28316166,-123.1131623,Other Theft,2012,2,19,19,2012-02-19,0
49.28316166,-123.1131623,Other Theft,2012,3,12,5,2012-03-12,0
49.28316166,-123.1131623,Other Theft,2012,4,21,23,2012-04-21,0
49.28325801,-123.1130162,Other Theft,2012,6,8,23,2012-06-08,0
49.28333508,-123.1128993,Other Theft,2012,4,13,9,2012-04-13,0
49.28333508,-123.1128993,Other Theft,2012,5,16,12,2012-05-16,0
49.28333508,-123.1128993,Other Theft,2012,10,9,18,2012-10-09,0
49.28333508,-123.1128993,Other Theft,2012,10,13,16,2012-10-13,0
49.28017309,-123.1274502,Mischief,2012,11,17,1,2012-11-17,0
49.28061781,-123.1187275,Other Theft,2012,8,1,18,2012-08-01,0
49.2840197,-123.1138301,Theft from Vehicle,2012,12,29,23,2012-12-29,0
49.2840197,-123.1138301,Theft from Vehicle,2012,11,3,16,2012-11-03,0
49.2840197,-123.1138301,Theft from Vehicle,2012,11,3,16,2012-11-03,0
49.2840197,-123.1138301,Theft from Vehicle,2012,8,10,22,2012-08-10,0
49.2840197,-123.1138301,Theft from Vehicle,2012,6,2,16,2012-06-02,0
49.2840197,-123.1138301,Theft from Vehicle,2012,4,8,18,2012-04-08,0
49.2840197,-123.1138301,Theft from Vehicle,2012,3,30,21,2012-03-30,0
49.2806081,-123.118536,Other Theft,2012,1,11,15,2012-01-11,0
49.2806081,-123.118536,Other Theft,2012,2,20,16,2012-02-20,0
49.2806081,-123.118536,Other Theft,2012,6,25,11,2012-06-25,0
49.2806081,-123.118536,Other Theft,2012,11,7,17,2012-11-07,0
49.2806081,-123.118536,Other Theft,2012,12,6,14,2012-12-06,0
49.2804505,-123.1182977,Other Theft,2012,2,17,15,2012-02-17,0
49.2804505,-123.1182977,Other Theft,2012,4,26,15,2012-04-26,0
49.2804505,-123.1182977,Other Theft,2012,6,28,10,2012-06-28,0
49.28028009,-123.1182169,Other Theft,2012,12,27,14,2012-12-27,0
49.28011122,-123.1179616,Other Theft,2012,12,23,16,2012-12-23,0
49.28302616,-123.1152449,Other Theft,2012,1,4,1,2012-01-04,0
49.28302616,-123.1152449,Other Theft,2012,2,26,15,2012-02-26,0
49.28302616,-123.1152449,Other Theft,2012,5,18,12,2012-05-18,0
49.28302616,-123.1152449,Other Theft,2012,9,13,8,2012-09-13,0
49.28302616,-123.1152449,Other Theft,2012,9,14,12,2012-09-14,0
49.28302616,-123.1152449,Other Theft,2012,10,5,19,2012-10-05,0
49.28302616,-123.1152449,Other Theft,2012,10,26,7,2012-10-26,0
49.28302616,-123.1152449,Other Theft,2012,10,26,16,2012-10-26,0
49.28348339,-123.11473,Other Theft,2012,2,16,14,2012-02-16,0
49.28348339,-123.11473,Other Theft,2012,6,14,16,2012-06-14,0
49.28348339,-123.11473,Other Theft,2012,7,4,17,2012-07-04,0
49.28348339,-123.11473,Other Theft,2012,9,24,8,2012-09-24,0
49.28348339,-123.11473,Other Theft,2012,11,2,15,2012-11-02,0
49.28099949,-123.1264087,Mischief,2012,2,25,22,2012-02-25,0
49.28099949,-123.1264087,Mischief,2012,5,25,19,2012-05-25,0
49.28336847,-123.114727,Other Theft,2012,1,1,0,2012-01-01,0
49.28336847,-123.114727,Other Theft,2012,3,10,23,2012-03-10,0
49.28336847,-123.114727,Other Theft,2012,6,9,22,2012-06-09,0
49.28336847,-123.114727,Other Theft,2012,10,26,22,2012-10-26,0
49.28336847,-123.114727,Other Theft,2012,11,10,21,2012-11-10,0
49.28382493,-123.1302053,Mischief,2012,2,3,8,2012-02-03,0
49.28856839,-123.1169793,Mischief,2012,10,28,2,2012-10-28,0
49.2883794,-123.116619,Mischief,2012,5,26,14,2012-05-26,0
49.2883794,-123.116619,Mischief,2012,10,23,19,2012-10-23,0
49.29116153,-123.1416446,Mischief,2012,2,14,19,2012-02-14,0
49.2846655,-123.1128553,Theft from Vehicle,2012,10,2,18,2012-10-02,0
49.28346356,-123.1145831,Other Theft,2012,8,19,1,2012-08-19,0
